row,col,value
15,28,3.97783567475e-13
15,29,-4.54582615663e-13
15,30,2.43000868702e-13
15,31,2.47090642995e-13
15,32,1.12817126732e-13
15,33,-3.18569091686e-12
15,34,4.67040921171e-12
15,35,-4.67040921171e-12
15,36,-4.55672237399e-12
15,37,-4.55672237399e-12
15,38,-4.32934869855e-12
15,39,-5.10266213714e-12
15,40,-4.27080405036e-12
15,41,-4.55672237399e-12
15,42,-4.44303553627e-12
15,43,-4.67040921171e-12
15,44,-4.47322076015e-12
15,45,0
15,46,-5.01146972488e-12
15,47,-6519.352649265846
15,48,-4.70266535268e-12
15,49,-4.17595687186e-12
15,50,-4.67040921171e-12
15,51,-4.44303553627e-12
15,52,-4.89778288715e-12
15,53,-4.59312885654e-12
15,54,-4.67040921171e-12
15,55,-4.60542640901e-12
15,56,-4.94119956717e-12
15,57,-5.54050530112e-12
15,58,-4.55672237399e-12
15,59,-4.55672237399e-12
15,60,-4.99625930027e-12
15,61,-3.02910296963e-12
15,62,-5.01146972488e-12
15,63,-4.89778288715e-12
15,64,-4.67040921171e-12
15,65,0
16,1,-5.06502740805e-16
16,2,1.80925716826e-12
16,3,0
16,4,-3.24161754115e-14
16,5,2.48764445916e-14
16,6,-1.90711160160e-14
16,7,1.39219292516e-13
16,8,-7.84524602914e-14
16,9,1.47456239770e-13
16,10,-1.28109630882e-14
16,11,-5.68434188608e-14
16,12,9.69899770135e-14
16,13,8.22947846464e-13
16,14,8.95313642418e-13
16,15,2.16797471646e-13
16,16,9343.326432268259
16,17,-1.55897719251e-12
16,18,4.22780376617e-13
16,19,-9.41580857482e-14
16,20,-4.27815409449e-14
16,21,-2.54530505329e-13
16,22,2.20223555046e-13
16,23,6.62511523850e-13
16,24,-8.92740883682e-13
16,25,3.21341731274e-13
16,26,-5.02638221571e-13
16,27,-9.41580857482e-14
16,28,9.09494701773e-13
16,29,1.14675249063e-13
16,30,-3.26879453809e-13
16,31,-3.02241372097e-14
16,32,-7.42717894565e-14
16,33,1.44561593661e-12
16,34,-1.80925716826e-12
16,35,1.80925716826e-12
16,36,2.03663084371e-12
16,37,1.12713614193e-12
16,38,2.03663084371e-12
16,39,1.52927968210e-12
16,40,1.84601862795e-12
16,41,1.58188349282e-12
16,42,2.26400451915e-12
16,43,2.26400451915e-12
16,44,1.76750636134e-12
16,45,0
16,46,6.72388791048e-13
16,47,1.80925716826e-12
16,48,-11777.07349097213
16,49,5.38886786088e-12
16,50,1.58188349282e-12
16,51,2.26400451915e-12
16,52,2.26400451915e-12
16,53,3.12806262081e-12
16,54,2.03663084371e-12
16,55,6.56154112709e-13
16,56,3.35277881847e-12
16,57,1.62145719031e-12
